teamcolor_id,name,description,category,type,max_stage,max_required_players,max_effect_summary,icon_url,source_url,collected_at,schema_version
40004,로쏘네리 철벽수비 듀오,밀라노 FC의 전설적인 수비 듀오로 구성된 팀컬러입니다.,특성 팀컬러,관계,1,2,대인 수비 +1 | 태클 +1,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l131681.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40004,2026-07-31T18:15:14+09:00,1.0.0
40005,네덜란드 듀오,네덜란드의 전설적인 듀오로 구성된 팀컬러입니다.,특성 팀컬러,관계,1,2,몸싸움 +1 | 헤더 +1,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l105035.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40005,2026-07-31T18:15:14+09:00,1.0.0
40006,프랑스 듀오,프랑스의 전설적인 듀오로 구성된 팀컬러입니다.,특성 팀컬러,관계,1,2,태클 +1 | 밸런스 +1,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1335.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40006,2026-07-31T18:15:14+09:00,1.0.0
40007,바르샤 철벽수비 듀오,바르셀로나의 전설적인 듀오로 구성된 팀컬러입니다.,특성 팀컬러,관계,1,2,적극성 +1 | 슬라이딩 태클 +1,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l241.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40007,2026-07-31T18:15:14+09:00,1.0.0
40008,스페인 듀오,스페인의 전설적인 듀오로 구성된 팀컬러입니다.,특성 팀컬러,관계,1,2,가속력 +1 | 골 결정력 +1,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1362.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40008,2026-07-31T18:15:14+09:00,1.0.0
40009,로스 블랑코스 듀오,레알 마드리드의 전설적인 콤비로 구성된 팀컬러입니다.,특성 팀컬러,관계,1,2,적극성 +1 | 몸싸움 +1,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l243.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40009,2026-07-31T18:15:14+09:00,1.0.0
40010,우루과이 듀오,우루과이의 유명한 듀오로 구성된 팀컬러입니다.,특성 팀컬러,관계,1,2,위치 선정 +1 | 골 결정력 +1,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1377.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40010,2026-07-31T18:15:14+09:00,1.0.0
40011,The Red's 듀오,리버풀의 유명한 듀오로 구성된 팀컬러입니다.,특성 팀컬러,관계,1,2,속력 +1 | 골 결정력 +1,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l9.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40011,2026-07-31T18:15:14+09:00,1.0.0
40012,블루문 듀오,맨체스터 시티의 유명한 듀오로 구성된 팀컬러입니다.,특성 팀컬러,관계,1,2,반응 속도 +1 | 짧은 패스 +1,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l10.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40012,2026-07-31T18:15:14+09:00,1.0.0
40013,꿀벌군단 듀오,도르트문트의 유명한 듀오로 구성된 팀컬러입니다.,특성 팀컬러,관계,1,2,반응 속도 +1 | 드리블 +1,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l22.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40013,2026-07-31T18:15:14+09:00,1.0.0
40014,푸거 코리안 듀오,아우크스부르크의 코리안 듀오로 구성된 팀컬러입니다.,특성 팀컬러,관계,1,2,중거리 슛 +1 | 발리 슛 +1,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l100409.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40014,2026-07-31T18:15:14+09:00,1.0.0
40015,전북 트리오,전북현대 트리오로 구성된 팀컬러입니다.,특성 팀컬러,관계,1,3,발리 슛 +1 | 헤더 +2,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1477.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40015,2026-07-31T18:15:14+09:00,1.0.0
40016,바르샤 트리오,바르셀로나 트리오로 구성된 팀컬러입니다.,특성 팀컬러,관계,1,3,골 결정력 +2 | 드리블 +1,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l241.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40016,2026-07-31T18:15:14+09:00,1.0.0
40017,로스 블랑코스 트리오,레알 마드리드 트리오로 구성된 팀컬러입니다.,특성 팀컬러,관계,1,3,골 결정력 +1 | 속력 +2,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l243.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40017,2026-07-31T18:15:14+09:00,1.0.0
40018,파리 황금 공격라인,파리 생제르맹의 황금 공격라인으로 구성된 팀컬러입니다.,특성 팀컬러,관계,1,3,드리블 +2 | 슛 파워 +1,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l73.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40018,2026-07-31T18:15:14+09:00,1.0.0
40019,레드데블스 철벽라인,맨체스터 유나이티드의 철벽수비라인으로 구성된 팀컬러입니다.,특성 팀컬러,관계,1,3,적극성 +2 | 대인 수비 +1,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l11.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40019,2026-07-31T18:15:14+09:00,1.0.0
40020,무적 거너스,아스날의 황금세대 멤버로 구성된 팀컬러입니다.,특성 팀컬러,관계,1,5,속력 +3 | 밸런스 +2,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40020,2026-07-31T18:15:14+09:00,1.0.0
40021,블루스의 심장,첼시의 황금세대 멤버로 구성된 팀컬러입니다.,특성 팀컬러,관계,1,3,밸런스 +1 | 긴 패스 +2,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l5.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40021,2026-07-31T18:15:14+09:00,1.0.0
40022,갈락티코 1기,레알 마드리드 황금세대 1기 멤버로 구성된 팀컬러입니다.,특성 팀컬러,관계,1,5,가속력 +2 | 반응 속도 +3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l243.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40022,2026-07-31T18:15:14+09:00,1.0.0
40023,브라질 트리오,브라질 트리오로 구성된 팀컬러입니다.,특성 팀컬러,관계,1,3,골 결정력 +1 | 드리블 +2,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1370.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40023,2026-07-31T18:15:14+09:00,1.0.0
40024,스퍼스 황금라인,토트넘의 유명한 4인조로 구성된 팀컬러입니다.,특성 팀컬러,관계,1,3,중거리 슛 +2 | 밸런스 +1,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l18.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40024,2026-07-31T18:15:14+09:00,1.0.0
40025,The Red's 트리오,리버풀 트리오로 구성된 팀컬러입니다.,특성 팀컬러,관계,1,3,민첩성 +1 | 가속력 +1 | 골 결정력 +1,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l9.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40025,2026-07-31T18:15:14+09:00,1.0.0
40026,레드데블스 트리오,맨체스터 유나이티드 트리오로 구성된 팀컬러입니다.,특성 팀컬러,관계,1,3,속력 +2 | 골 결정력 +1,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l11.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40026,2026-07-31T18:15:14+09:00,1.0.0
40027,비안코네리 밸런스,유벤투스의 황금라인으로 구성된 팀컬러입니다.,특성 팀컬러,관계,1,3,밸런스 +1 | 중거리 슛 +1 | 긴 패스 +1,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l45.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40027,2026-07-31T18:15:14+09:00,1.0.0
40028,바르샤 듀오,바르셀로나 듀오로 구성된 팀컬러입니다.,특성 팀컬러,관계,1,2,볼 컨트롤 +1 | 짧은 패스 +1,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l241.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40028,2026-07-31T18:15:14+09:00,1.0.0
40029,비안코네리 빗장수비진,유벤투스의 빗장수비진으로 구성된 팀컬러입니다.,특성 팀컬러,관계,1,3,몸싸움 +1 | 헤더 +2,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l45.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40029,2026-07-31T18:15:14+09:00,1.0.0
40030,파르테노페이 트리오,SSC 나폴리 트리오로 구성된 팀컬러입니다.,특성 팀컬러,관계,1,3,스태미너 +2 | 위치 선정 +1,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l48.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40030,2026-07-31T18:15:14+09:00,1.0.0
40031,레드데블스 절친 트리오,맨체스터 유나이티드의 절친 트리오로 구성된 팀컬러입니다.,특성 팀컬러,관계,1,3,가로채기 +2 | 속력 +1,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l11.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40031,2026-07-31T18:15:14+09:00,1.0.0
40032,마법같은 우승,레스터 황금세대로 구성된 팀컬러입니다.,특성 팀컬러,관계,1,5,속력 +1 | 긴 패스 +2 | 태클 +2,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l95.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40032,2026-07-31T18:15:14+09:00,1.0.0
40033,스퍼스 영혼의 콤비,토트넘의 영혼의 콤비로 구성된 팀컬러입니다.,특성 팀컬러,관계,1,2,가속력 +2 | 시야 +1,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l18.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40033,2026-07-31T18:15:14+09:00,1.0.0
40034,오렌지 삼총사,네덜란드의 전설적인 트리오로 구성된 팀컬러입니다.,특성 팀컬러,관계,1,3,민첩성 +2 | 밸런스 +1,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l105035.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40034,2026-07-31T18:15:14+09:00,1.0.0
40054,웨스트 햄 유나이티드,웨스트 햄 유나이티드 선수들로 구성된 팀컬러입니다.,소속 팀컬러,클럽,4,11,전체 능력치 +4 | 크로스 +3 | 드리블 +3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l19.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40054,2026-07-31T18:15:14+09:00,1.0.0
40055,애스턴 빌라,애스턴 빌라 선수들로 구성된 팀컬러입니다.,소속 팀컬러,클럽,4,11,전체 능력치 +4 | 볼 컨트롤 +3 | 속력 +3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l2.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40055,2026-07-31T18:15:14+09:00,1.0.0
40056,리즈 유나이티드,리즈 유나이티드 선수들로 구성된 팀컬러입니다.,소속 팀컬러,클럽,4,11,전체 능력치 +4 | 스태미너 +3 | 위치 선정 +3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l8.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40056,2026-07-31T18:15:14+09:00,1.0.0
40057,사우샘프턴,사우샘프턴 선수들로 구성된 팀컬러입니다.,소속 팀컬러,클럽,4,11,전체 능력치 +4 | 스태미너 +3 | 헤더 +3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l17.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40057,2026-07-31T18:15:14+09:00,1.0.0
40058,크리스털 팰리스,크리스털 팰리스 선수들로 구성된 팀컬러입니다.,소속 팀컬러,클럽,4,11,전체 능력치 +4 | 대인 수비 +3 | 민첩성 +3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l1799.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40058,2026-07-31T18:15:14+09:00,1.0.0
40059,뉴캐슬 유나이티드,뉴캐슬 유나이티드 선수들로 구성된 팀컬러입니다.,소속 팀컬러,클럽,4,11,전체 능력치 +4 | 가속력 +3 | 긴 패스 +3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l13.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40059,2026-07-31T18:15:14+09:00,1.0.0
40060,브라이턴 호브 앨비언,브라이턴 호브 앨비언 선수들로 구성된 팀컬러입니다.,소속 팀컬러,클럽,4,11,전체 능력치 +4 | 짧은 패스 +3 | 골 결정력 +3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l1808.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40060,2026-07-31T18:15:14+09:00,1.0.0
40061,번리,번리 선수들로 구성된 팀컬러입니다.,소속 팀컬러,클럽,4,11,전체 능력치 +4 | 긴 패스 +3 | 적극성 +3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l1796.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40061,2026-07-31T18:15:14+09:00,1.0.0
40062,풀럼,풀럼 선수들로 구성된 팀컬러입니다.,소속 팀컬러,클럽,4,11,전체 능력치 +4 | 드리블 +3 | 짧은 패스 +3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l144.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40062,2026-07-31T18:15:14+09:00,1.0.0
40063,웨스트 브로미치 앨비언,웨스트 브로미치 앨비언 선수들로 구성된 팀컬러입니다.,소속 팀컬러,클럽,4,11,전체 능력치 +4 | 크로스 +3 | 대인 수비 +3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l109.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40063,2026-07-31T18:15:14+09:00,1.0.0
40064,셰필드 유나이티드,셰필드 유나이티드 선수들로 구성된 팀컬러입니다.,소속 팀컬러,클럽,4,11,전체 능력치 +4 | 가로채기 +3 | 스태미너 +3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l1794.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40064,2026-07-31T18:15:14+09:00,1.0.0
40065,세비야 FC,세비야 FC 선수들로 구성된 팀컬러입니다.,소속 팀컬러,클럽,4,11,전체 능력치 +4 | 크로스 +3 | 가속력 +3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l481.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40065,2026-07-31T18:15:14+09:00,1.0.0
40066,비야레알 CF,비야레알 CF 선수들로 구성된 팀컬러입니다.,소속 팀컬러,클럽,4,11,전체 능력치 +4 | 짧은 패스 +3 | 시야 +3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l483.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40066,2026-07-31T18:15:14+09:00,1.0.0
40067,레알 소시에다드,레알 소시에다드 선수들로 구성된 팀컬러입니다.,소속 팀컬러,클럽,4,11,전체 능력치 +4 | 긴 패스 +3 | 골 결정력 +3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l457.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40067,2026-07-31T18:15:14+09:00,1.0.0
40068,레알 베티스,레알 베티스 선수들로 구성된 팀컬러입니다.,소속 팀컬러,클럽,4,11,전체 능력치 +4 | 드리블 +3 | 침착성 +3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l449.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40068,2026-07-31T18:15:14+09:00,1.0.0
40069,그라나다 CF,그라나다 CF 선수들로 구성된 팀컬러입니다.,소속 팀컬러,클럽,4,11,전체 능력치 +4 | 반응 속도 +3 | 대인 수비 +3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l110832.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40069,2026-07-31T18:15:14+09:00,1.0.0
40070,레반테 UD,레반테 UD 선수들로 구성된 팀컬러입니다.,소속 팀컬러,클럽,4,11,전체 능력치 +4 | 속력 +3 | 골 결정력 +3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l1853.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40070,2026-07-31T18:15:14+09:00,1.0.0
40071,셀타 비고,셀타 비고 선수들로 구성된 팀컬러입니다.,소속 팀컬러,클럽,4,11,전체 능력치 +4 | 적극성 +3 | 대인 수비 +3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l450.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40071,2026-07-31T18:15:14+09:00,1.0.0
40072,아틀레틱 빌바오,아틀레틱 빌바오 선수들로 구성된 팀컬러입니다.,소속 팀컬러,클럽,4,11,전체 능력치 +4 | 위치 선정 +3 | 헤더 +3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l448.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40072,2026-07-31T18:15:14+09:00,1.0.0
40073,헤타페 CF,헤타페 CF 선수들로 구성된 팀컬러입니다.,소속 팀컬러,클럽,4,11,전체 능력치 +4 | 적극성 +3 | 스태미너 +3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l1860.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40073,2026-07-31T18:15:14+09:00,1.0.0
40074,카디스 CF,카디스 CF 선수들로 구성된 팀컬러입니다.,소속 팀컬러,클럽,4,11,전체 능력치 +4 | 가로채기 +3 | 대인 수비 +3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l1968.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40074,2026-07-31T18:15:14+09:00,1.0.0
40075,SD 에이바르,SD 에이바르 선수들로 구성된 팀컬러입니다.,소속 팀컬러,클럽,4,11,전체 능력치 +4 | 중거리 슛 +3 | 점프 +3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l467.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40075,2026-07-31T18:15:14+09:00,1.0.0
40076,레알 바야돌리드,레알 바야돌리드 선수들로 구성된 팀컬러입니다.,소속 팀컬러,클럽,4,11,전체 능력치 +4 | 반응 속도 +3 | 몸싸움 +3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l462.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40076,2026-07-31T18:15:14+09:00,1.0.0
40077,오사수나,오사수나 선수들로 구성된 팀컬러입니다.,소속 팀컬러,클럽,4,11,전체 능력치 +4 | 점프 +3 | 긴 패스 +3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l479.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40077,2026-07-31T18:15:14+09:00,1.0.0
40078,데포르티보 알라베스,데포르티보 알라베스 선수들로 구성된 팀컬러입니다.,소속 팀컬러,클럽,4,11,전체 능력치 +4 | 긴 패스 +3 | 속력 +3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l463.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40078,2026-07-31T18:15:14+09:00,1.0.0
40079,엘체 CF,엘체 CF 선수들로 구성된 팀컬러입니다.,소속 팀컬러,클럽,4,11,전체 능력치 +4 | 대인 수비 +3 | 스태미너 +3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l468.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40079,2026-07-31T18:15:14+09:00,1.0.0
40080,SD 우에스카,SD 우에스카 선수들로 구성된 팀컬러입니다.,소속 팀컬러,클럽,4,11,전체 능력치 +4 | 긴 패스 +3 | 슬라이딩 태클 +3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l110839.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40080,2026-07-31T18:15:14+09:00,1.0.0
40081,보루시아 묀헨글라트바흐,보루시아 묀헨글라트바흐 선수들로 구성된 팀컬러입니다.,소속 팀컬러,클럽,4,11,전체 능력치 +4 | 가로채기 +3 | 골 결정력 +3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l23.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40081,2026-07-31T18:15:14+09:00,1.0.0
40082,1. FC 우니온 베를린,1. FC 우니온 베를린 선수들로 구성된 팀컬러입니다.,소속 팀컬러,클럽,4,11,전체 능력치 +4 | 크로스 +3 | 점프 +3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l1831.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40082,2026-07-31T18:15:14+09:00,1.0.0
40083,VfB 슈투트가르트,VfB 슈투트가르트 선수들로 구성된 팀컬러입니다.,소속 팀컬러,클럽,4,11,전체 능력치 +4 | 속력 +3 | 드리블 +3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l36.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40083,2026-07-31T18:15:14+09:00,1.0.0
40084,베르더 브레멘,베르더 브레멘 선수들로 구성된 팀컬러입니다.,소속 팀컬러,클럽,4,11,전체 능력치 +4 | 점프 +3 | 시야 +3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l38.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40084,2026-07-31T18:15:14+09:00,1.0.0
40085,TSG 호펜하임,TSG 호펜하임 선수들로 구성된 팀컬러입니다.,소속 팀컬러,클럽,4,11,전체 능력치 +4 | 대인 수비 +3 | 가속력 +3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l10029.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40085,2026-07-31T18:15:14+09:00,1.0.0
40086,FC 아우크스부르크,FC 아우크스부르크 선수들로 구성된 팀컬러입니다.,소속 팀컬러,클럽,4,11,전체 능력치 +4 | 긴 패스 +3 | 가로채기 +3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l100409.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40086,2026-07-31T18:15:14+09:00,1.0.0
40087,1. FC 쾰른,1. FC 쾰른 선수들로 구성된 팀컬러입니다.,소속 팀컬러,클럽,4,11,전체 능력치 +4 | 가속력 +3 | 스태미너 +3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l31.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40087,2026-07-31T18:15:14+09:00,1.0.0
40088,헤르타 BSC,헤르타 BSC 선수들로 구성된 팀컬러입니다.,소속 팀컬러,클럽,4,11,전체 능력치 +4 | 중거리 슛 +3 | 위치 선정 +3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l166.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40088,2026-07-31T18:15:14+09:00,1.0.0
40089,아르미니아 빌레펠트,아르미니아 빌레펠트 선수들로 구성된 팀컬러입니다.,소속 팀컬러,클럽,4,11,전체 능력치 +4 | 스태미너 +3 | 긴 패스 +3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l159.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40089,2026-07-31T18:15:14+09:00,1.0.0
40090,1. FSV 마인츠 05,1. FSV 마인츠 05 선수들로 구성된 팀컬러입니다.,소속 팀컬러,클럽,4,11,전체 능력치 +4 | 가로채기 +3 | 위치 선정 +3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l169.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40090,2026-07-31T18:15:14+09:00,1.0.0
40091,FC 샬케 04,FC 샬케 04 선수들로 구성된 팀컬러입니다.,소속 팀컬러,클럽,4,11,전체 능력치 +4 | 적극성 +3 | 반응 속도 +3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l34.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40091,2026-07-31T18:15:14+09:00,1.0.0
40092,SC 프라이부르크,SC 프라이부르크 선수들로 구성된 팀컬러입니다.,소속 팀컬러,클럽,4,11,전체 능력치 +4 | 스태미너 +3 | 슬라이딩 태클 +3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l25.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40092,2026-07-31T18:15:14+09:00,1.0.0
40093,베르가모 칼초,베르가모 칼초 선수들로 구성된 팀컬러입니다.,소속 팀컬러,클럽,4,11,전체 능력치 +4 | 시야 +3 | 밸런스 +3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l115845.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40093,2026-07-31T18:15:14+09:00,1.0.0
40094,사수올로,사수올로 선수들로 구성된 팀컬러입니다.,소속 팀컬러,클럽,4,11,전체 능력치 +4 | 짧은 패스 +3 | 드리블 +3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l111974.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40094,2026-07-31T18:15:14+09:00,1.0.0
40095,엘라스 베로나,엘라스 베로나 선수들로 구성된 팀컬러입니다.,소속 팀컬러,클럽,4,11,전체 능력치 +4 | 몸싸움 +3 | 침착성 +3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l206.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40095,2026-07-31T18:15:14+09:00,1.0.0
40096,삼프도리아,삼프도리아 선수들로 구성된 팀컬러입니다.,소속 팀컬러,클럽,4,11,전체 능력치 +4 | 크로스 +3 | 헤더 +3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l1837.png,https://fconline.nexon.com/datacenter/teamcolor#teamcolorid=40096,2026-07-31T18:15:14+09:00,1.0.0
