teamcolor_id,spid
2012,810251223
2012,810251804
2012,810256853
2012,811039386
2012,813039386
2012,820190569
2012,820215565
2012,820227796
2012,820251804
2012,825227796
2012,826229348
2012,826238744
2012,829007743
2012,829212478
2012,829221696
2012,829226035
2012,829226807
2012,829237496
2012,832227796
2012,834227796
2012,834228174
2012,834235755
2012,834238744
2012,834241496
2012,834253177
2012,834256853
2012,835016254
2012,836227796
2012,836247463
2012,840155897
2012,844227796
2012,844229348
2012,844256853
2012,844267995
2012,845007743
2012,845016254
2012,845039386
2012,845155897
2012,845190560
2012,845191173
2012,845201447
2012,845202078
2012,845213209
2012,845217714
2012,845226035
2012,845226807
2012,845232120
2012,845233267
2012,845237255
2012,845242332
2012,845242769
2012,848245541
2012,852238744
2012,852250954
2012,855227796
2012,856238744
2012,856247463
2012,856256853
2012,861007743
2012,861016254
2012,861039386
2012,861155897
2012,863198261
2012,863227796
2012,863229348
2012,863232999
2012,863238743
2012,863238744
2012,863241496
2012,863247361
2012,863247506
2012,863250954
2012,863251804
2012,863256853
2012,863267920
2012,866226807
2012,866238744
2012,866242596
2012,866255205
2012,867016254
2014,215188545
2014,221188545
2014,222188545
2014,230186153
2014,230188545
2014,234188545
2014,237188545
2014,240188545
2014,242188545
2014,246164994
2014,246173771
2014,250186153
2014,250188545
2014,251164835
2014,251164994
2014,251177790
2014,251188545
2014,251190547
2014,251197242
2014,251205175
2014,252188545
2014,256164994
2014,256186153
2014,256188545
2014,258188545
2014,260188545
2014,261044897
2014,264188545
2014,265186153
2014,265215502
2014,267188545
2014,270205175
2014,273186153
2014,273188545
2014,273190547
2014,273197242
2014,273199763
2014,273210406
2014,273220570
2014,273239778
2014,276235973
2014,279186153
2014,279188545
2014,280210406
2014,281269603
2014,283186153
2014,287186153
2014,287188545
2014,287235973
2014,289188545
2014,289190547
2014,511188545
2014,513188545
2014,515188545
2014,517188545
2014,801186153
2014,804252495
2014,804265693
2014,808186153
2014,808188545
2014,810188545
2014,810210406
2014,810228383
2014,810265693
2014,814188545
2014,815188545
2014,815210406
2014,815212138
2014,820186153
2014,820188545
2014,825188545
2014,828188545
2014,829205175
2014,829212138
2014,832188545
2014,834188545
2014,834210406
2014,834227174
2014,834235413
2014,834265693
2014,836188545
2014,840262113
2014,844188545
2014,846044897
2014,846164835
2014,846188545
2014,848188545
2014,848210406
2014,852186153
2014,852188545
2014,852189908
2014,855188545
2014,856188545
2014,856210406
2014,856258239
2014,861044897
2014,861269603
2014,866210406
2014,866220570
2014,866265693
2015,250193408
2015,250202024
2015,253193348
2015,253193408
2015,273193348
2015,273193352
2015,273221491
2015,273222357
2015,279235073
2015,280229237
2015,287235073
2015,289193348
2015,289193352
2015,289199503
2015,291193352
2015,291199503
2015,291210047
2015,291221491
2015,291229752
2015,517235073
2015,808199503
2015,808235073
2015,810177683
2015,810229237
2015,810235073
2015,814193348
2015,814199503
2015,815193348
2015,815193352
2015,815199503
2015,815202024
2015,815210047
2015,815210537
2015,815215556
2015,815221491
2015,815229237
2015,815229261
2015,815233139
2015,815238581
2015,815262642
2015,820177683
2015,820199503
2015,820235073
2015,825193348
2015,825229237
2015,826193352
2015,826202024
2015,826210047
2015,826221491
2015,829189117
2015,829229237
2015,829235073
2015,832199503
2015,832235073
2015,834177683
2015,834199503
2015,834215556
2015,834222357
2015,834229237
2015,834229261
2015,834235073
2015,834257186
2015,834262642
2015,840199503
2015,840229752
2015,844199503
2015,844229261
2015,848199503
2015,851202024
2015,851210047
2015,851257980
2015,852189117
2015,852193352
2015,852202024
2015,852229237
2015,852257980
2015,856177683
2015,856229237
2015,856235073
2015,856239364
2015,863193352
2015,863199503
2015,863202024
2015,863216158
2015,863221491
2015,863222357
2015,863229237
2015,863229752
2015,863232839
2015,863235073
2015,863236898
2015,863238581
2015,863257980
2015,863259306
2015,863276694
2015,866199503
2015,866229237
2015,866235073
2015,867199503
2015,867210047
2016,206133249
2016,206184484
2016,206191076
2016,206195586
2016,207184484
2016,231184484
2016,234184484
2016,234191076
2016,234195586
2016,246184255
2016,251179899
2016,251184255
2016,251184484
2016,251191076
2016,251195586
2016,251211177
2016,251212992
2016,251221422
2016,283191076
2016,300070124
2016,300073914
2016,300080377
2016,300184484
2016,300189167
2016,300190640
2016,300191076
2016,300208522
2016,300208597
2016,300211177
2016,300221422
2016,300222562
2016,300226510
2016,300227509
2016,300236883
2016,300237511
2016,300238004
2016,300238196
2016,300241474
2016,300245274
2016,300246704
2016,300246814
2016,300254537
2016,300258533
2016,300260383
2016,300261457
2016,300262088
2016,300262551
2016,300263657
2016,300263658
2016,300264133
2016,300264436
2016,300269186
2016,300269400
2016,300270578
2016,300270787
2016,300274927
2016,300277121
2016,300277698
2016,300277807
2016,300277902
2016,317169449
2016,317226509
2016,318169449
2016,319160770
2016,319173667
2016,319190461
2016,319233401
2016,320133249
2016,320169449
2016,320179897
2016,320202175
2016,321184255
2016,321184484
2016,321188916
2016,321189167
2016,321213106
2016,321221553
2016,321238195
2016,322190461
2016,322216633
2016,322227509
2016,322233401
2016,323203929
2016,324175789
2016,324195586
2016,324208522
2016,500184484
2016,500195586
2016,501184484
2016,501191076
2016,501195586
2016,502184484
2016,502191076
2016,502195586
2016,503184484
2016,503195586
2016,517262088
2016,518220922
2016,810222562
2016,810269186
2017,100173731
2017,100247703
2017,101000241
2017,101173731
2017,101247703
2017,110173731
2017,110247703
2017,113173731
2017,206173731
2017,207173731
2017,210173731
2017,210186561
2017,214000241
2017,214173731
2017,216170084
2017,216173731
2017,219220196
2017,231170084
2017,231173731
2017,231186561
2017,234000241
2017,234170084
2017,234173731
2017,234186561
2017,234247703
2017,236247703
2017,238232104
2017,238243057
2017,242186561
2017,242243057
2017,251170084
2017,251173731
2017,251173752
2017,251179746
2017,251184716
2017,251186130
2017,251186561
2017,251205923
2017,252000241
2017,253173731
2017,253184716
2017,253186561
2017,253205923
2017,253207998
2017,253216627
2017,253220677
2017,253225147
2017,253229266
2017,253232104
2017,253233201
2017,256000241
2017,256173731
2017,256247703
2017,264186561
2017,268000241
2017,268247703
2017,273173731
2017,273184716
2017,273186561
2017,273205923
2017,273207998
2017,273216627
2017,273220677
2017,273220710
2017,273225147
2017,273229266
2017,273232104
2017,273233201
2017,273235735
2017,273243057
2017,273251421
2017,276251421
2017,280205923
2017,283204355
2017,284247703
2017,289170084
2017,291235735
2017,517251421
2017,802186561
2017,802205923
2017,802247703
2017,804248687
2017,814232104
2017,825173731
2017,825247703
2017,826251421
2017,827173731
2017,827247703
2017,829173731
2017,836173731
2017,836247703
2017,836251421
2017,846173731
2017,848173731
2017,851243057
2017,851251421
2017,852247703
2017,861173731
2017,866220710
2017,868247703
2018,250176580
2018,252176580
2018,256176580
2018,256179813
2018,259176580
2018,260253072
2018,264179813
2018,265179813
2018,267197655
2018,267253072
2018,267253163
2018,270253072
2018,272049072
2018,272179813
2018,273239053
2018,279239053
2018,279253072
2018,280239053
2018,280253072
2018,281049072
2018,287197655
2018,287239053
2018,287253306
2018,289049072
2018,289179813
2018,289182494
2018,289182495
2018,291237658
2018,802182494
2018,807239053
2018,810219985
2018,810239053
2018,810240716
2018,810253163
2018,811275049
2018,813049072
2018,818179813
2018,820239053
2018,820253163
2018,825176580
2018,825182495
2018,825239053
2018,826253072
2018,827049072
2018,828176580
2018,829176580
2018,829197225
2018,829229636
2018,832239053
2018,834216460
2018,834239053
2018,834253072
2018,834254817
2018,834270141
2018,836253072
2018,839049072
2018,840049072
2018,840216460
2018,840223959
2018,844176580
2018,844239053
2018,845049072
2018,845176580
2018,845275049
2018,846216460
2018,848176580
2018,848227535
2018,848239053
2018,848240716
2018,851192816
2018,851232665
2018,852176580
2018,852253163
2018,855239053
2018,856216460
2018,856223959
2018,856227535
2018,856239053
2018,856254817
2018,861049072
2018,861275049
2018,863216460
2018,863227535
2018,863230965
2018,863239053
2018,863240716
2018,863253072
2018,863253163
2018,863253283
2018,863253306
2018,863254817
2018,866239053
2018,866251377
2018,866254817
2018,866276493
2018,867186537
2018,867192816
2018,867227535
2018,867240716
2018,868049072
2019,101222680
2019,216167397
2019,230241084
2019,231167397
2019,231198710
2019,231207664
2019,233167397
2019,237167397
2019,237193082
2019,237196144
2019,237198710
2019,242193082
2019,246193082
2019,246214047
2019,250193082
2019,250199110
2019,252167397
2019,252198710
2019,256016619
2019,256167397
2019,256193082
2019,256198710
2019,256204259
2019,256207664
2019,259241084
2019,260193082
2019,260241084
2019,261016619
2019,264167397
2019,264220883
2019,265193082
2019,265215333
2019,267193082
2019,267214047
2019,267233500
2019,270233500
2019,270241084
2019,276233500
2019,280214047
2019,280241084
2019,287214047
2019,289167397
2019,289176550
2019,289193082
2019,291213991
2019,291231207
2019,513241084
2019,515215333
2019,515241084
2019,517215333
2019,517241084
2019,518070428
2019,518231868
2019,802016619
2019,802203067
2019,804247172
2019,810193082
2019,814193082
2019,818167397
2019,820237034
2019,826215333
2019,826241084
2019,828241084
2019,829220837
2019,834193082
2019,834241084
2019,834251870
2019,839241084
2019,840220793
2019,845016619
2019,848016619
2019,851237646
2019,851241084
2019,852213991
2019,852231207
2019,852237646
2019,855241084
2019,856072874
2019,856081724
2019,856220793
2019,856241084
2019,856262881
2019,863198710
2019,863213991
2019,863214026
2019,863220523
2019,863220793
2019,863231207
2019,863237646
2019,863241084
2019,863241602
2019,863245158
2019,863247172
2019,863262881
2019,863272951
2019,866241084
2019,866245158
2019,867016619
2019,867193082
2019,867237646
2020,201195033
2020,206194958
2020,206199005
2020,218200535
2020,225200535
2020,225202676
2020,225220711
2020,234182440
2020,234195033
2020,234199005
2020,237165735
2020,261051412
2020,273192241
2020,273195033
2020,273199005
2020,273202157
2020,273203225
2020,273211378
2020,273212830
2020,273229585
2020,273237647
2020,277209210
2020,277241970
2020,281266801
2020,289051412
2020,300199005
2020,300205347
2020,300209210
2020,300209888
2020,300211221
2020,300211378
2020,300216744
2020,300229901
2020,300233487
2020,300246006
2020,300260521
2020,300268913
2020,318173703
2020,318181483
2020,322194958
2020,322199000
2020,322207928
2020,322229585
2020,323209210
2020,323212232
2020,324247822
2020,500194958
2020,501194958
2020,501199005
2020,501202676
2020,501203092
2020,501205049
2020,501213327
2020,502197831
2020,502199005
2020,502200535
2020,502202676
2020,502213327
2020,503194958
2020,503199005
2020,504197831
2020,504200535
2020,504202676
2020,504209359
2020,504220711
2020,506199005
2020,507200535
2020,507209210
2020,507241970
2020,510209210
2020,510228210
2020,512209210
2020,512212535
2020,512228210
2020,512241970
2020,514212535
2020,514228191
2020,514241970
2020,514264070
2020,805209210
2020,805241970
2020,825266801
2020,836266801
2020,845051412
2020,845199005
2020,845205347
2020,846266801
2020,849051412
2020,849266801
2020,851211378
2020,861051412
2020,861266801
2020,863199005
2020,863209888
2020,863211378
2020,863229901
2020,863230888
2020,863260521
2020,863262039
2020,867051412
2021,100156353
2021,100166149
2021,101156353
2021,101166149
2021,110156353
2021,110166149
2021,217140233
2021,217170370
2021,217204838
2021,218221992
2021,230193165
2021,230204838
2021,231169416
2021,231170369
2021,231178224
2021,234156353
2021,234156519
2021,234171897
2021,234178224
2021,234204838
2021,237166149
2021,237178224
2021,237193165
2021,237204838
2021,237221992
2021,246171897
2021,246178224
2021,250193165
2021,250221992
2021,252171897
2021,256166149
2021,256171897
2021,260235844
2021,261191694
2021,264156519
2021,265204838
2021,268166149
2021,273156519
2021,273193165
2021,273204838
2021,273221992
2021,273233493
2021,273235844
2021,274166149
2021,280221992
2021,281026709
2021,287235844
2021,289026709
2021,289140233
2021,289156519
2021,289171897
2021,289178224
2021,289191694
2021,517221992
2021,517245152
2021,804245152
2021,810221992
2021,810233493
2021,813156353
2021,813166149
2021,814166149
2021,820156519
2021,821140233
2021,821229980
2021,821244349
2021,825026709
2021,826244349
2021,829221992
2021,834245152
2021,840166149
2021,845026709
2021,845140233
2021,845156353
2021,845191694
2021,845204838
2021,845224574
2021,845235844
2021,845244349
2021,845245152
2021,848026709
2021,851204838
2021,851244349
2021,852166149
2021,861026709
2021,861156353
2021,861166149
2021,861191694
2021,863079399
2021,863204838
2021,863221992
2021,863226045
2021,863229980
2021,863233260
2021,863233493
2021,863234579
2021,863235844
2021,863244349
2021,863245152
2021,863257784
2021,866234579
2022,100006975
2022,100041236
2022,100052241
2022,101006975
2022,101041236
2022,101052241
2022,110006975
2022,110041236
2022,110052241
2022,231041236
2022,237006975
2022,237041236
2022,246052241
2022,250233731
2022,251052241
2022,252052241
2022,252176794
2022,253208448
2022,261006975
2022,264041236
2022,265041236
2022,265247394
2022,267231836
2022,268006975
2022,270257470
2022,272052241
2022,272266695
2022,279247394
2022,281266695
2022,284041236
2022,289052241
2022,291247394
2022,517233731
2022,517241651
2022,518213471
2022,518256370
2022,805256370
2022,810207554
2022,813006975
2022,820241651
2022,825052241
2022,826233731
2022,826247394
2022,826257470
2022,827052241
2022,827266695
2022,830213471
2022,830256370
2022,832241651
2022,834236822
2022,834241651
2022,834260697
2022,836208448
2022,836233731
2022,836247394
2022,839052241
2022,840052241
2022,840221660
2022,840260697
2022,844208448
2022,844233731
2022,844241651
2022,846221660
2022,848006975
2022,848041236
2022,848208448
2022,848260697
2022,851222369
2022,851257470
2022,851268896
2022,852233731
2022,852247394
2022,855241651
2022,856233731
2022,856241651
2022,856259716
2022,856260697
2022,856272926
2022,856277252
2022,861006975
2022,861041236
2022,861052241
2022,861266695
2022,863214658
2022,863220821
2022,863221660
2022,863233731
2022,863236822
2022,863241643
2022,863241651
2022,863243646
2022,863255459
2022,863257400
2022,863257470
2022,863259716
2022,863260697
2022,863264191
2022,863272926
2022,867041236
2022,868052241
2023,100226764
2023,101226764
2023,110226764
2023,214169588
2023,214226764
2023,216180706
2023,234166844
2023,234169588
2023,234186143
2023,246169588
2023,252151508
2023,268226764
2023,283169588
2023,300070229
2023,300073895
2023,300075768
2023,300166764
2023,300186143
2023,300186562
2023,300194785
2023,300204324
2023,300204412
2023,300205255
2023,300206089
2023,300212990
2023,300213697
2023,300220039
2023,300220956
2023,300229091
2023,300230136
2023,300231292
2023,300233865
2023,300238990
2023,300239540
2023,300241075
2023,300242289
2023,300242541
2023,300243520
2023,300243640
2023,300243908
2023,300246846
2023,300247336
2023,300251001
2023,300264298
2023,300264644
2023,300266400
2023,300268630
2023,300270637
2023,300273839
2023,300276070
2023,300276695
2023,300278101
2023,300278557
2023,300278819
2023,317005355
2023,317138289
2023,317140453
2023,317177353
2023,317183681
2023,317193552
2023,319053736
2023,319109852
2023,319164467
2023,319169458
2023,319169461
2023,319193939
2023,320052306
2023,321195480
2023,321220943
2023,322194122
2023,322206089
2023,323151508
2023,323163201
2023,323166844
2023,323180706
2023,323186839
2023,323192624
2023,323203570
2023,324169588
2023,324212680
2023,324217758
2023,324220943
2023,324231292
2023,324253483
2023,501169588
2023,501180706
2023,502169588
2023,503169588
2023,503186143
2023,802226764
2023,813226764
2023,825169588
2023,825226764
2023,827226764
2023,829169588
2023,834264298
2023,836226764
2023,839226764
2023,850226764
2023,856264298
2024,100013383
2024,101013383
2024,110013383
2024,225232985
2024,231181098
2024,231189358
2024,231194365
2024,234181098
2024,234189358
2024,234194359
2024,234194365
2024,237181098
2024,237189358
2024,237226627
2024,239232985
2024,246181098
2024,246194365
2024,250232730
2024,250233152
2024,252181098
2024,256189358
2024,260226627
2024,265237681
2024,270226627
2024,273191648
2024,273217648
2024,273226627
2024,273232487
2024,273232905
2024,273236764
2024,273242087
2024,277232811
2024,279232639
2024,279232730
2024,280181098
2024,280232730
2024,287255565
2024,289194365
2024,291232487
2024,291232639
2024,291237681
2024,513237681
2024,513255565
2024,515226627
2024,515232639
2024,515232730
2024,515234205
2024,515237681
2024,517073078
2024,517226627
2024,517232639
2024,517237681
2024,517255565
2024,518272988
2024,802181098
2024,808237681
2024,808255565
2024,810232730
2024,810232938
2024,810237681
2024,820226627
2024,820237681
2024,820242916
2024,826232639
2024,829232639
2024,834226627
2024,834242087
2024,834246321
2024,834255742
2024,836237681
2024,839013383
2024,840232730
2024,844232639
2024,845191648
2024,851073078
2024,851237681
2024,851255565
2024,852013383
2024,852232730
2024,855232639
2024,856226627
2024,861013383
2024,863073078
2024,863226627
2024,863232487
2024,863232639
2024,863232730
2024,863232873
2024,863232905
2024,863233152
2024,863233225
2024,863234205
2024,863236764
2024,863237681
2024,863252162
2024,863255565
2024,863255981
2024,866246826
2024,866252162
2024,866277809
2025,201139927
2025,215221445
2025,218192598
2025,231158293
2025,252175589
2025,320204943
2025,321188044
2025,321192064
2025,321192598
2025,321211108
2025,501158293
2025,501158309
2025,501175589
2025,501181971
2025,501182043
2025,501182096
2025,501182122
2025,501182224
2025,501182343
2025,501182409
2025,501182411
2025,501182412
2025,501182451
2025,501182473
2025,501191572
2025,501200672
2025,501202102
2025,501217153
2025,501221445
2025,501221820
2025,501221854
2025,501221855
2025,501222204
2025,501222248
2025,501222273
2025,501222278
2025,501222346
2025,501223344
2025,501223826
2025,501224599
2025,501224608
2025,501241247
2025,502158293
2025,502158309
2025,502175589
2025,502175598
2025,502181846
2025,502181971
2025,502182043
2025,502182094
2025,502182096
2025,502182122
2025,502182224
2025,502182343
2025,502182409
2025,502182411
2025,502182412
2025,502182451
2025,502182464
2025,502182473
2025,502182996
2025,502186970
2025,502191532
2025,502191572
2025,502191861
2025,502192598
2025,502199088
2025,502200672
2025,502201026
2025,502202102
2025,502202808
2025,502217153
2025,502221445
2025,502221820
2025,502221824
2025,502221847
2025,502221854
2025,502221857
2025,502222197
2025,502222204
2025,502222235
2025,502222240
2025,502222248
2025,502222273
2025,502222278
2025,502222342
2025,502222346
2025,502222350
2025,502223344
2025,502224470
2025,502224599
2025,502224604
2025,502224608
2025,502224611
2025,502224624
2025,502224633
2025,502228017
2025,502228033
2025,503221445
2025,508221445
2028,100020289
2028,100031432
2028,101020289
2028,101031432
2028,110020289
2028,110031432
2028,111020289
2028,111031432
2028,113031432
2028,250216320
2028,252031432
2028,254031432
2028,256031432
2028,260205693
2028,267205693
2028,267216320
2028,267235173
2028,268031432
2028,270235173
2028,279216320
2028,284198717
2028,287216320
2028,287235173
2028,289020289
2028,289031432
2028,289182945
2028,802198717
2028,813020289
2028,813031432
2028,814031432
2028,814230938
2028,820252802
2028,825020289
2028,825031432
2028,827020289
2028,827031432
2028,828205693
2028,829031432
2028,829216320
2028,829235173
2028,832252802
2028,834246875
2028,834252802
2028,835170733
2028,835188428
2028,836252802
2028,836254088
2028,840031432
2028,840225508
2028,840236403
2028,844252802
2028,844258444
2028,845020289
2028,845170733
2028,845188428
2028,845216320
2028,845216451
2028,845225508
2028,845226110
2028,845230938
2028,845235173
2028,845235866
2028,845236403
2028,845242179
2028,845246875
2028,845252802
2028,845260779
2028,845277178
2028,846020289
2028,846031432
2028,846226110
2028,848031432
2028,848230938
2028,848246875
2028,851236403
2028,852031432
2028,856246875
2028,856252802
2028,856270531
2028,861020289
2028,861031432
2028,861170733
2028,863078012
2028,863205693
2028,863216320
2028,863230938
2028,863235173
2028,863235634
2028,863236403
2028,863242179
2028,863246875
2028,863252802
2028,863254088
2028,863258444
2028,863258575
2028,863260779
2028,863275208
2028,863277178
2028,866236403
2028,867031432
2029,100045674
2029,101045674
2029,110045674
2029,210176571
2029,216173909
2029,218173909
2029,221209989
2029,231173909
2029,231176571
2029,234176571
2029,234186832
2029,234197756
2029,237045674
2029,237173909
2029,238245155
2029,246200759
2029,252198970
2029,254045674
2029,256045674
2029,256167425
2029,261167425
2029,262256035
2029,264173909
2029,265173909
2029,268045674
2029,268167425
2029,273197756
2029,273208052
2029,273209620
2029,273209989
2029,273212219
2029,273212883
2029,273230653
2029,273244112
2029,273245155
2029,273245598
2029,273256035
2029,273265187
2029,276244915
2029,280185349
2029,280244853
2029,283176571
2029,283197756
2029,283209989
2029,283216201
2029,284173909
2029,287245155
2029,291197756
2029,291200759
2029,291216201
2029,291230021
2029,503209989
2029,506209989
2029,508209989
2029,511209989
2029,511216201
2029,513216201
2029,515216201
2029,515245155
2029,517216201
2029,517241236
2029,517245155
2029,802216201
2029,804252059
2029,813045674
2029,813167425
2029,814167425
2029,820216201
2029,825045674
2029,825167425
2029,826197756
2029,826241236
2029,826245155
2029,827045674
2029,829045674
2029,848045674
2029,851216201
2029,851241236
2029,851245155
2029,852216201
2029,856241236
2029,856244915
2029,856245155
2029,856276093
2029,861045674
2029,863197756
2029,863212219
2029,863216201
2029,863241236
2029,863244915
2029,863245155
2029,863247124
2029,863252059
2029,863257946
2029,863267680
2029,863268763
2029,866241236
2029,867045674
2029,867241236
2029,868045674
2030,100140601
2030,101140601
2030,110140601
2030,111140601
2030,113140601
2030,230199434
2030,249140601
2030,250199434
2030,250208574
2030,250223848
2030,252140601
2030,252199434
2030,256140601
2030,259199434
2030,259208574
2030,259246430
2030,260199434
2030,262246430
2030,264140601
2030,265208574
2030,265232099
2030,267199434
2030,267208574
2030,267223848
2030,267246430
2030,268140601
2030,270191202
2030,270232099
2030,270246430
2030,273199434
2030,273208574
2030,273215716
2030,273223848
2030,273238095
2030,273246430
2030,273254840
2030,277244582
2030,279208574
2030,279223848
2030,279246430
2030,284191202
2030,284193881
2030,287199434
2030,287223848
2030,291193198
2030,291208574
2030,291215716
2030,517246430
2030,804256115
2030,808223848
2030,814223848
2030,814246430
2030,815193198
2030,815199434
2030,815208574
2030,815215716
2030,815221354
2030,815221969
2030,815223848
2030,815224836
2030,815236699
2030,815238095
2030,815246430
2030,815254840
2030,815258683
2030,820223848
2030,820246430
2030,825140601
2030,825232432
2030,826256115
2030,827140601
2030,828199434
2030,828246430
2030,829140601
2030,829193198
2030,832246430
2030,834246430
2030,834254840
2030,834256115
2030,836223848
2030,836246430
2030,840191202
2030,840193198
2030,840208574
2030,844223848
2030,844224836
2030,844238095
2030,848140601
2030,848191202
2030,850140601
2030,851230872
2030,852246430
2030,855230872
2030,856246430
2030,856256115
2030,856278318
2030,861140601
2030,866230872
2030,867223848
2030,868140601
2031,100009676
2031,101009676
2031,110009676
2031,206199069
2031,210197061
2031,215226753
2031,221183569
2031,221197061
2031,221224069
2031,222226753
2031,230226753
2031,231164959
2031,233164959
2031,233183284
2031,234188829
2031,234199069
2031,237183284
2031,237199069
2031,242183569
2031,242197061
2031,246164959
2031,246183569
2031,246199069
2031,249009676
2031,252199069
2031,254009676
2031,256009676
2031,256164959
2031,256183569
2031,260183569
2031,260197061
2031,260221323
2031,260226753
2031,264009676
2031,264183569
2031,264197061
2031,267197061
2031,268009676
2031,270227236
2031,273183569
2031,273199069
2031,273203736
2031,273213868
2031,273224069
2031,273226753
2031,273227236
2031,273231138
2031,273232183
2031,273236556
2031,273236690
2031,273236998
2031,273237469
2031,280183569
2031,280197061
2031,280226753
2031,280227236
2031,283197061
2031,289009676
2031,291243014
2031,502197061
2031,503197061
2031,508197061
2031,511197061
2031,511224069
2031,511227236
2031,513183569
2031,513226753
2031,513243014
2031,515226753
2031,515227236
2031,517227236
2031,517243014
2031,810183569
2031,810227236
2031,813009676
2031,814009676
2031,814213868
2031,826226753
2031,826227236
2031,827009676
2031,828226753
2031,829226753
2031,836272500
2031,840226753
2031,840227236
2031,845009676
2031,845231138
2031,848009676
2031,848227236
2031,850009676
2031,851243014
2031,851259066
2031,851272500
2031,852009676
2031,855227236
2031,855243014
2031,856076416
2031,861009676
2031,867009676
2031,868009676
2032,100000570
2032,101000570
2032,110000570
2032,201000570
2032,207000570
2032,207137494
2032,210225719
2032,216000570
2032,217185195
2032,217201818
2032,217213655
2032,217226790
2032,218213655
2032,219232293
2032,219234045
2032,219246172
2032,230226790
2032,230232293
2032,230238050
2032,231164477
2032,231172962
2032,234000570
2032,234164477
2032,234201818
2032,242251528
2032,246137494
2032,246164477
2032,246172962
2032,260246172
2032,264000570
2032,270230978
2032,270232293
2032,279232293
2032,280232293
2032,280251528
2032,280262880
2032,283213655
2032,283246172
2032,284222634
2032,287230899
2032,287232293
2032,289201818
2032,291213655
2032,291233732
2032,503226790
2032,506226790
2032,506232293
2032,508226790
2032,508232293
2032,511230978
2032,511232293
2032,513246172
2032,515230899
2032,515246172
2032,515247679
2032,517230899
2032,517241436
2032,517247679
2032,804241436
2032,804247679
2032,808232293
2032,810231627
2032,810232293
2032,810251528
2032,811005679
2032,813000570
2032,814000570
2032,820247679
2032,821000570
2032,821005679
2032,821231627
2032,825005679
2032,827005679
2032,828232293
2032,832230899
2032,834230899
2032,834237328
2032,834246172
2032,834247679
2032,834262880
2032,836005679
2032,840005679
2032,840213655
2032,840230899
2032,840231044
2032,840237328
2032,840241436
2032,844230899
2032,845000570
2032,848232293
2032,848247679
2032,851073374
2032,851213655
2032,851224656
2032,852226790
2032,856230899
2032,856232293
2032,856262880
2032,861000570
2032,861005679
2033,100006235
2033,100048940
2033,101006235
2033,101048940
2033,110006235
2033,110048940
2033,237006235
2033,250236792
2033,251006235
2033,251048940
2033,252006235
2033,252048940
2033,253201122
2033,253234236
2033,253236792
2033,253244470
2033,253251116
2033,254048940
2033,256006235
2033,256048940
2033,265234236
2033,265236792
2033,267234236
2033,268006235
2033,268048940
2033,270246618
2033,287216860
2033,289048940
2033,291236792
2033,801006235
2033,802008473
2033,802048940
2033,811008473
2033,814048940
2033,815204121
2033,815216860
2033,815221909
2033,815236583
2033,815236792
2033,815244470
2033,815246618
2033,815246919
2033,815247028
2033,815251116
2033,815252064
2033,815253727
2033,815255687
2033,815257536
2033,815267594
2033,815269509
2033,815270046
2033,825048940
2033,826203605
2033,826236792
2033,827006235
2033,827048940
2033,829006235
2033,829048940
2033,834234236
2033,834242948
2033,835013940
2033,836048940
2033,839008473
2033,840006235
2033,840008473
2033,840013940
2033,840048940
2033,840242948
2033,840246618
2033,844234236
2033,848048940
2033,850006235
2033,851236792
2033,851246618
2033,852006235
2033,852048940
2033,855234236
2033,856234236
2033,861006235
2033,861008473
2033,861048940
2033,863071259
2033,863073456
2033,863199323
2033,863216860
2033,863234236
2033,863236792
2033,863242948
2033,863244470
2033,863244793
2033,863245209
2033,863247050
2033,863251116
2033,863252064
2033,863253727
2033,863256970
2033,863276646
2033,866244470
2033,866247050
2033,867006235
2034,201172879
2034,201183483
2034,206172879
2034,206178115
2034,206192774
2034,206203980
2034,207183483
2034,210172879
2034,210237039
2034,214192774
2034,215211990
2034,216172879
2034,218192774
2034,219234986
2034,221183497
2034,221192774
2034,230192774
2034,230211990
2034,231172879
2034,234172879
2034,234183483
2034,237183483
2034,237208230
2034,242232223
2034,246208230
2034,246211990
2034,250239842
2034,251150106
2034,251172879
2034,251199060
2034,251203980
2034,260211990
2034,260232223
2034,265242000
2034,267229188
2034,280211990
2034,280232223
2034,283229150
2034,287211990
2034,287229188
2034,287261478
2034,300203980
2034,300208224
2034,300208250
2034,300211990
2034,300229188
2034,300232223
2034,300234986
2034,300239842
2034,300242000
2034,300252552
2034,300256948
2034,300258015
2034,300259633
2034,300261478
2034,300264330
2034,300270077
2034,320208230
2034,320209669
2034,321172879
2034,321192774
2034,321203980
2034,321246708
2034,323192774
2034,323206469
2034,323239842
2034,500182744
2034,500192774
2034,501172879
2034,501182744
2034,501183497
2034,501192774
2034,502172879
2034,502182744
2034,502192774
2034,503192774
2034,503238637
2034,506192774
2034,508192774
2034,508205878
2034,511242000
2034,517232223
2034,517270077
2034,810274208
2034,820229188
2034,834229188
2034,834232223
2034,834256948
2034,844229188
2034,851222542
2034,851236457
2034,851270077
2034,856073884
2034,856229188
2034,856234986
2034,856252552
2034,856256948
2034,866203980
2034,866229188
2034,866261478
2035,237190471
2035,252219911
2035,257208153
2035,277208153
2035,300079280
2035,300082294
2035,300082308
2035,300082496
2035,300213615
2035,300222560
2035,300235442
2035,300238086
2035,300241173
2035,300242935
2035,300242936
2035,300253409
2035,300262638
2035,300264516
